73.8	46.3	-4.578	-9.375	0
76.3	46.3	0.134	0.000	0
1.3	48.8	0.037	-0.061	0
3.8	48.8	0.000	-0.073	0
6.3	48.8	-0.049	-0.073	0
8.8	48.8	0.366	0.049	0
11.3	48.8	-0.085	-0.574	0
13.8	48.8	0.024	-0.562	0
16.3	48.8	0.220	-0.842	0
18.8	48.8	-0.037	-1.221	0
21.3	48.8	-0.024	-1.355	0
23.8	48.8	0.171	-1.489	0
26.3	48.8	-0.134	-1.965	0
28.8	48.8	-0.317	-2.112	0
31.3	48.8	0.098	-2.161	0
33.8	48.8	-0.037	-2.234	0
36.3	48.8	-0.012	-2.234	0
38.8	48.8	0.012	-2.307	0
41.3	48.8	0.037	-2.124	0
43.8	48.8	0.183	-2.258	0
46.3	48.8	0.000	-2.112	0
48.8	48.8	0.110	-2.478	0
51.3	48.8	0.049	-2.271	0
53.8	48.8	0.000	-2.246	0
56.3	48.8	0.195	-1.746	0
58.8	48.8	0.000	-1.086	0
61.3	48.8	-0.037	-0.854	0
63.8	48.8	-0.012	-0.427	0
66.3	48.8	-0.281	-0.146	0
68.8	48.8	-3.333	-9.387	0
71.3	48.8	-2.112	7.788	0
73.8	48.8	-0.098	0.000	0
76.3	48.8	0.024	0.000	0
1.3	51.3	-4.565	0.012	0
3.8	51.3	-0.012	-0.073	0
6.3	51.3	-0.049	0.000	0
8.8	51.3	-9.912	7.813	0
11.3	51.3	0.183	-0.134	0
13.8	51.3	0.110	-0.671	0
16.3	51.3	0.098	-0.745	0
18.8	51.3	0.110	-1.099	0
21.3	51.3	-0.525	-1.050	0
23.8	51.3	-0.012	-1.672	0
26.3	51.3	0.012	-2.075	0
28.8	51.3	-0.024	-2.319	0
31.3	51.3	0.183	-2.368	0
33.8	51.3	0.171	-2.246	0
36.3	51.3	0.049	-2.417	0
38.8	51.3	0.000	-2.307	0
41.3	51.3	-0.012	-2.173	0
43.8	51.3	-0.012	-2.112	0
46.3	51.3	0.024	-2.405	0
48.8	51.3	0.269	-2.319	0
51.3	51.3	0.098	-2.319	0
53.8	51.3	0.024	-2.319	0
56.3	51.3	-0.195	-1.917	0
58.8	51.3	-0.342	-1.099	0
61.3	51.3	-0.452	-1.038	0
63.8	51.3	-0.195	-0.171	0
66.3	51.3	-6.189	9.363	0
68.8	51.3	-5.652	7.776	0
71.3	51.3	-5.652	4.712	0
73.8	51.3	6.274	-10.925	0
76.3	51.3	9.229	-1.563	0
1.3	53.8	0.049	0.049	0
3.8	53.8	0.024	-0.037	0
6.3	53.8	0.061	0.061	0
8.8	53.8	0.012	-0.073	0
11.3	53.8	0.061	-0.208	0
13.8	53.8	0.073	-0.537	0
16.3	53.8	0.085	-0.659	0
18.8	53.8	-0.183	-0.708	0
21.3	53.8	0.061	-1.721	0
23.8	53.8	-0.183	-2.112	0
26.3	53.8	0.122	-2.087	0
28.8	53.8	0.110	-2.002	0
31.3	53.8	0.024	-2.222	0
33.8	53.8	0.000	-2.234	0
36.3	53.8	0.000	-2.271	0
38.8	53.8	-0.012	-2.161	0
41.3	53.8	0.159	-2.222	0
43.8	53.8	0.098	-2.222	0
46.3	53.8	0.000	-2.246	0
48.8	53.8	0.134	-2.258	0
51.3	53.8	-0.024	-2.197	0
53.8	53.8	-0.110	-2.246	0
56.3	53.8	0.085	-1.733	0
58.8	53.8	0.098	-1.550	0
61.3	53.8	0.012	-0.842	0
63.8	53.8	-0.012	-0.745	0
66.3	53.8	-2.319	-9.363	0
68.8	53.8	-0.061	-1.526	0
71.3	53.8	0.537	-1.550	0
73.8	53.8	9.949	3.162	0
76.3	53.8	0.122	6.250	0
1.3	56.3	0.122	1.514	0
3.8	56.3	0.061	-0.098	0
6.3	56.3	-0.061	-0.183	0
8.8	56.3	0.049	-0.061	0
11.3	56.3	0.073	-0.061	0
13.8	56.3	0.122	-0.244	0
16.3	56.3	0.244	-0.208	0
18.8	56.3	0.354	-0.977	0
21.3	56.3	-0.012	-1.648	0
23.8	56.3	0.146	-1.672	0
26.3	56.3	0.146	-2.161	0
28.8	56.3	0.037	-1.941	0
31.3	56.3	0.098	-2.161	0
33.8	56.3	-0.012	-2.222	0
36.3	56.3	-0.110	-2.258	0
38.8	56.3	-0.085	-2.417	0
41.3	56.3	0.073	-2.307	0
43.8	56.3	0.000	-2.026	0
46.3	56.3	0.049	-2.124	0
48.8	56.3	-0.269	-2.026	0
51.3	56.3	-0.317	-2.002	0
53.8	56.3	0.037	-1.917	0
56.3	56.3	0.098	-2.173	0
58.8	56.3	0.012	-1.721	0
61.3	56.3	0.073	-0.903	0
63.8	56.3	0.244	-0.549	0
66.3	56.3	0.305	-0.024	0
68.8	56.3	6.873	-3.125	0
71.3	56.3	4.456	9.363	0
73.8	56.3	2.832	-1.575	0
76.3	56.3	0.134	7.800	0
1.3	58.8	0.061	0.000	0
3.8	58.8	-10.010	3.857	0
6.3	58.8	0.244	-0.012	0
8.8	58.8	-0.085	0.012	0
11.3	58.8	0.073	-0.024	0
13.8	58.8	-0.024	-0.159	0
16.3	58.8	0.061	-0.623	0
18.8	58.8	0.000	-0.647	0
21.3	58.8	-0.195	-1.526	0
23.8	58.8	-0.024	-1.978	0
